soi_line_type_id,soi_ordered_quantity,soi_quantity_invoiced,soi_quantity,soi_line_id,soi_org_id,soi_header_id,soi_ordered_item,soi_item_key,soi_invoice_date,soi_line_net_sales_functional,soi_line_net_sales_corp,soi_line_total_cost_functional,soi_line_total_cost_corp,soi_line_prime_cost_func,soi_line_prime_cost_corp,soi_dsn,soi_customer_key,soi_ucortp,soi_invoice_number,soi_order_number,soi_order_type_id,soi_order_status,soi_lob_l1_key,soi_lob_l2_key,soi_em_key,soi_brand_franchise_product,soi_price_level_code,soi_code_desc,soi_location_code,soi_location_name,soi_location_name_city_state,soi_discount_multiplier,soi_operational_revenue,soi_operational_revenue_corp,soi_operational_prime_cost,soi_operational_prime_cost_corp,soi_operational_standard_cost,soi_operational_standard_cost_corp,soi_grosssaleslocal,soi_grosssalescorp,soi_totaldiscountlocal,soi_totaldiscountcorp,itm_item_key,itm_organization_id,itm_item.description,itm_item.number,itm_user.item.type,itm_brand_franchise_product,itm_price_group,itm_dsn,cust_customer_id,cust_customer_name,cust_customer_number,cust_customer_key,cust_customer_type,cust_city,cust_postal_code,cust_state,cust_country,cust_internal_customer_flag,cust_dsn,cust_bmsreceivabletypecode,cust_primary.segment,cust_bmspricematrixname,cust_bmsdefaultpricelevel,org_name,org_code,org_division,org_org6...branch,ord_typ_order_type_id,ord_typ_order_type,eng_em_key
2,1,1,1,16832,20,7571,1475,1990,676,15657,15657,13408,13408,13408,13408,3,2690,29,2906,2152,37,1,10,33,-1,17,5,3,80,25,25,0,15657,15657,13408,13408,13408,13408,13408,13408,0,0,1990,3,730,1475,497,11,5,3,2689,1344,2677,2690,18,239,848,44,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
2,1,1,1,2095,22,966,616,803,994,131055,131055,117676.81,117676.81,117676.81,117676.81,4,1350,26,23588,125576,34,1,35,30,-1,16,1,7,1,6,6,0,131055,131055,117676.81,117676.81,117676.81,117676.81,117676.81,117676.81,0,0,803,4,297,616,201,11,5,4,1350,2415,1336,1350,2,1289,1491,16,2,1,4,2,20,79,20,7,22,4,2,34,6,-1
3,1,1,1,11202,11,4703,486,618,41,0,0,0,0,0,0,3,2960,1,59734,670386,3,1,1,29,-1,16,10,6,4,19,19,0,0,0,0,0,0,0,3935,3935,3935,3935,618,3,1942,486,877,11,5,3,2959,702,2945,2960,10,845,104,46,2,2,3,10,20,10,21,19,11,3,19,3,41,-1
3,1,1,1,16583,20,7440,926,1194,570,0,0,0,0,0,0,3,2404,1,2699,2017,3,1,1,29,-1,16,10,6,80,25,25,0,0,0,0,0,0,0,5945,5945,5945,5945,1194,3,879,926,877,11,5,3,2403,702,2391,2404,10,845,104,46,2,2,3,10,2,10,21,25,20,3,25,3,41,-1
2,1,1,1,1184,22,534,1961,2558,307,9958.65,9958.65,8745.05,8745.05,8745.05,8745.05,4,1693,42,29943,11745,54,1,46,30,-1,16,1,7,1,6,6,0,9958.65,9958.65,8745.05,8745.05,8745.05,8745.05,8745.05,8745.05,0,0,2558,4,1534,1961,924,11,5,4,1693,2263,1679,1693,2,259,1105,14,2,1,4,2,13,79,20,7,22,4,2,54,3,-1
3,1,1,1,12683,7,5468,595,770,260,94.05,94.05,59.4,59.4,59.4,59.4,2,2220,1,68385,94659,2,1,1,28,-1,16,8,5,26,15,15,0,94.05,94.05,59.4,59.4,59.4,59.4,99,99,39.6,39.6,770,2,1282,595,795,11,18,2,2219,1185,2207,2220,12,510,1669,18,2,1,2,12,20,83,5,15,7,2,15,2,41,-1
3,1,1,1,12127,7,5212,1051,1349,654,23.75,23.75,15,15,15,15,2,2220,1,66750,93676,2,1,1,28,-1,16,8,5,26,15,15,0,23.75,23.75,15,15,15,15,25,25,10,10,1349,2,909,1051,795,11,18,2,2219,1185,2207,2220,12,510,1669,18,2,1,2,12,20,83,5,15,7,2,15,2,41,-1
2,1,1,1,37275,32,20271,1811,2389,1022,5000,5000,5000,5000,5000,5000,4,83,26,96265,189517,34,1,35,34,-1,17,11,7,806,7,7,0,5000,5000,5000,5000,5000,5000,5000,5000,0,0,2389,4,1262,1811,779,11,5,4,83,1208,69,83,18,643,1124,14,2,1,4,17,20,79,20,8,32,4,4,34,6,-1
3,1,1,1,12582,7,5420,926,1196,194,4385,4385,3567,3567,3567,3567,2,2889,1,68112,94511,2,1,1,32,-1,17,4,2,26,15,15,0,4385,4385,3567,3567,3567,3567,3567,3567,0,0,1196,2,888,926,877,12,5,2,2888,2111,2874,2889,4,1009,85,2,2,1,2,4,20,68,5,15,7,2,15,2,41,-1
2,1,1,1,8737,22,4158,2026,2664,272,8600,8600,3350,3350,3350,3350,4,2501,42,27180,9604,54,1,46,34,-1,17,11,7,1,6,6,0,8600,8600,3350,3350,3350,3350,3350,3350,0,0,2664,4,1606,2026,978,11,5,4,2500,1384,2488,2501,18,789,688,23,2,1,4,17,20,79,20,7,22,4,2,54,3,-1
3,1,1,1,32,8,27,727,942,969,0,0,0,0,0,0,3,2404,1,65220,68859,3,1,1,29,-1,16,10,6,1,5,5,0,0,0,0,0,0,0,4585,4585,4585,4585,942,3,879,727,877,11,5,3,2403,702,2391,2404,10,845,104,46,2,2,3,10,2,10,21,6,8,3,9,3,41,-1
3,1,1,1,14500,7,6162,1173,1553,153,509.16,509.16,477,477,477,477,2,3036,1,72584,97057,2,1,1,28,-1,16,3,1,26,15,15,0,509.16,509.16,477,477,477,477,0,0,-477,-477,1553,2,1807,1173,765,11,10,2,3035,258,3022,3036,8,272,109,46,2,1,2,8,10,68,5,15,7,2,15,2,41,-1
3,1,1,1,35824,32,19199,639,830,970,2543,2543,1993,1993,1993,1993,4,509,41,83386,183772,52,1,45,30,-1,16,1,7,806,7,7,0,2543,2543,1993,1993,1993,1993,1993,1993,0,0,830,4,1529,639,581,11,5,4,509,2095,495,509,18,131,1036,14,2,1,4,17,20,66,20,8,32,4,4,52,36,-1
3,1,1,1,19440,20,9182,226,286,819,32,32,24,24,24,24,3,2724,21,5461,3870,28,1,8,29,-1,16,3,1,80,25,25,0,32,32,24,24,24,24,40,40,16,16,286,3,2078,226,795,11,18,3,2723,1079,2711,2724,4,751,213,12,2,1,3,4,20,5,21,25,20,3,25,28,15,-1
3,1,1,1,26132,32,12876,157,202,726,9274,9274,7419,7419,7419,7419,4,789,5,49675,164661,11,1,45,30,-1,16,4,2,806,7,7,0,9274,9274,7419,7419,7419,7419,7419,7419,0,0,202,4,1212,157,581,11,5,4,789,2856,775,789,18,1088,998,14,2,1,4,17,2,97,28,8,32,4,4,11,17,-1
2,1,1,1,7885,22,3754,1961,2558,235,22725,22725,19159.95,19159.95,19159.95,19159.95,4,1305,42,27871,9056,54,1,46,30,-1,16,1,7,1,6,6,0,22725,22725,19159.95,19159.95,19159.95,19159.95,19159.95,19159.95,0,0,2558,4,1534,1961,924,11,5,4,1305,2159,1291,1305,18,365,6,34,2,1,4,17,20,79,20,7,22,4,2,54,3,-1
3,1,1,1,8602,22,4083,2254,2952,174,619,619,477,477,477,477,4,650,45,25095,9469,60,1,49,30,-1,16,1,7,1,6,6,0,619,619,477,477,477,477,477,477,0,0,2952,4,2157,2254,760,11,10,4,650,99,636,650,18,988,394,51,2,1,4,17,20,66,20,7,22,4,2,60,45,-1
3,1,1,1,28045,32,14119,1078,1401,210,1684,1684,1347,1347,1347,1347,4,1505,10,57094,168433,16,1,24,30,-1,16,4,2,806,7,7,0,1684,1684,1347,1347,1347,1347,1347,1347,0,0,1401,4,1314,1078,878,11,18,4,1505,2276,1491,1505,18,1315,606,23,2,1,4,17,15,80,28,8,32,4,4,16,26,-1
3,1,1,1,12975,7,5552,1212,1622,95,8589,8589,8601,8601,8601,8601,2,3069,1,69109,94976,2,1,1,28,-1,16,4,2,26,15,15,0,8589,8589,8601,8601,8601,8601,0,0,-8601,-8601,1622,2,1907,1212,128,11,5,2,3068,481,3055,3069,18,1173,1689,18,2,1,2,17,20,19,5,15,7,2,15,2,41,-1
3,1,1,1,5601,22,2630,1298,1771,868,189,189,161.4,161.4,161.4,161.4,4,395,45,21688,131684,60,1,49,30,-1,16,1,7,1,6,6,0,189,189,161.4,161.4,161.4,161.4,161.4,161.4,0,0,1771,4,1363,1298,878,11,18,4,395,2591,381,395,2,752,507,51,2,1,4,2,20,79,20,7,22,4,2,60,45,-1
3,1,1,1,11564,11,4865,361,475,970,0,0,0,0,0,0,3,2960,1,95900,786629,3,1,1,29,-1,16,10,6,4,19,19,0,0,0,0,0,0,0,2690,2690,2690,2690,475,3,1941,361,877,11,5,3,2959,702,2945,2960,10,845,104,46,2,2,3,10,20,10,21,19,11,3,19,3,41,-1
2,1,1,1,15256,20,6579,981,1262,1044,8053,8053,8053,8053,8053,8053,3,2299,31,1309,1090,39,1,11,29,-1,16,7,4,80,25,25,0,8053,8053,8053,8053,8053,8053,10695,10695,2642,2642,1262,3,890,981,877,11,5,3,2298,1192,2286,2299,18,237,296,12,2,1,3,17,20,81,21,25,20,3,25,39,32,-1
2,1,1,1,34467,32,18230,2357,3078,829,4750.96,4750.96,4275.86,4275.86,4275.86,4275.86,4,1166,30,81419,180911,38,1,37,34,-1,17,11,7,806,7,7,0,4750.96,4750.96,4275.86,4275.86,4275.86,4275.86,4275.86,4275.86,0,0,3078,4,2150,2357,1278,11,5,4,1166,2183,1152,1166,18,86,918,28,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
2,-1,-1,-1,7254,22,3473,1598,2161,962,-1160.85,-1160.85,-1160.85,-1160.85,-1160.85,-1160.85,4,234,42,23296,8698,54,1,46,34,-1,17,11,7,1,6,6,0,-1160.85,-1160.85,-1160.85,-1160.85,-1160.85,-1160.85,-1160.85,-1160.85,0,0,2161,4,951,1598,602,11,5,4,234,1126,220,234,18,106,188,22,2,1,4,17,21,29,9,7,22,4,2,54,3,-1
2,1,1,1,20575,20,9811,1441,1946,310,36285,36285,32656.5,32656.5,32656.5,32656.5,3,2147,29,6472,4612,37,1,10,29,-1,16,1,7,80,25,25,0,36285,36285,32656.5,32656.5,32656.5,32656.5,32656.5,32656.5,0,0,1946,3,1215,1441,794,11,5,3,2146,1232,2133,2147,18,93,1501,16,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
2,1,1,1,32178,32,16696,1942,2533,358,48988,48988,38027,38027,38027,38027,4,359,27,72747,176087,35,1,36,34,-1,17,11,7,806,7,7,0,48988,48988,38027,38027,38027,38027,38027,38027,0,0,2533,4,1494,1942,904,11,5,4,359,2179,345,359,18,1016,422,51,2,1,4,17,20,79,20,8,32,4,4,35,11,-1
3,1,1,1,17995,20,8249,1064,1367,277,25.6,25.6,19.2,19.2,19.2,19.2,3,2400,21,4161,2850,28,1,8,29,-1,16,3,1,80,25,25,0,25.6,25.6,19.2,19.2,19.2,19.2,32,32,12.8,12.8,1367,3,1277,1064,795,11,18,3,2399,375,2387,2400,18,376,1468,16,2,1,3,17,20,5,21,25,20,3,25,28,15,-1
2,1,1,1,26571,32,13165,1381,1867,834,25184,25184,21545,21545,21545,21545,4,827,30,51128,165568,38,1,37,34,-1,17,11,7,806,7,7,0,25184,25184,21545,21545,21545,21545,21545,21545,0,0,1867,4,620,1381,414,11,5,4,827,1355,813,827,18,1034,771,23,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
2,1,1,1,2146,22,1000,1961,2560,606,15534.49,15534.49,14455.15,14455.15,14455.15,14455.15,4,1279,26,18122,125744,34,1,35,34,-1,17,11,7,1,6,6,0,15534.49,15534.49,14455.15,14455.15,14455.15,14455.15,14455.15,14455.15,0,0,2560,4,1534,1961,924,11,5,4,1279,1802,1265,1279,18,1051,1096,14,2,1,4,17,20,79,20,7,22,4,2,34,6,-1
3,2,2,2,3717,22,1697,594,768,630,134.64,134.64,81.6,81.6,81.6,81.6,4,2328,7,17536,128524,13,1,21,30,-1,16,1,7,1,6,6,0,134.64,134.64,81.6,81.6,81.6,81.6,81.6,81.6,0,0,768,4,1281,594,795,11,18,4,2327,1334,2315,2328,18,222,1214,24,2,1,4,17,20,79,20,7,22,4,2,13,19,-1
3,1,1,1,3347,22,1562,920,1187,871,3800,3800,3269,3269,3269,3269,4,1182,6,21802,128063,12,1,20,30,-1,16,1,7,1,6,6,0,3800,3800,3269,3269,3269,3269,3269,3269,0,0,1187,4,439,920,581,11,5,4,1182,2505,1168,1182,18,1080,1204,14,2,1,4,17,20,64,20,7,22,4,2,12,18,-1
2,1,1,1,16867,20,7596,258,327,697,51175,51175,43498.75,43498.75,43498.75,43498.75,3,1507,29,2960,2176,37,1,10,29,-1,16,1,7,80,25,25,0,51175,51175,43498.75,43498.75,43498.75,43498.75,43498.75,43498.75,0,0,327,3,1215,258,794,11,5,3,1507,214,1493,1507,18,622,1417,16,2,1,3,17,8,81,21,25,20,3,25,37,27,-1
3,1,1,1,20005,20,9549,1173,1554,1021,535.96,535.96,477,477,477,477,3,2774,21,5914,4316,28,1,8,29,-1,16,7,4,80,25,25,0,535.96,535.96,477,477,477,477,604,604,127,127,1554,3,1807,1173,760,11,10,3,2773,324,2760,2774,18,1137,1728,3,2,1,3,17,20,74,21,25,20,3,25,28,15,-1
3,1,1,1,19960,20,9533,1173,1554,594,535.96,535.96,477,477,477,477,3,2456,21,402,430,28,1,8,29,-1,16,3,1,80,25,25,0,535.96,535.96,477,477,477,477,604,604,127,127,1554,3,1807,1173,760,11,10,3,2455,2400,2443,2456,4,811,1374,24,2,1,3,4,20,5,21,25,20,3,25,28,15,-1
2,1,0,0,30891,32,15923,2296,3010,933,0,0,0,0,0,0,4,2828,26,68285,173872,34,1,35,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,3010,4,2050,2296,1218,11,5,4,2827,2511,2814,2828,18,789,682,23,2,1,4,17,20,35,9,8,32,4,4,34,6,-1
2,2,2,2,32792,32,17079,2357,3078,342,6594.08,6594.08,2767.82,2767.82,2767.82,2767.82,4,116,30,73632,177308,38,1,37,34,-1,17,11,7,806,7,7,0,6594.08,6594.08,2767.82,2767.82,2767.82,2767.82,2767.82,2767.82,0,0,3078,4,2150,2357,1278,11,5,4,116,1421,102,116,2,1088,990,14,2,1,4,2,20,79,20,8,32,4,4,38,5,-1
3,1,1,1,8581,22,4071,1315,1797,340,4169,4169,3439,3439,3439,3439,4,1285,45,30538,9450,60,1,49,30,-1,16,1,7,1,6,6,0,4169,4169,3439,3439,3439,3439,3439,3439,0,0,1797,4,714,1315,760,11,5,4,1285,1522,1271,1285,18,886,1651,29,2,1,4,17,20,79,20,7,22,4,2,60,45,-1
3,1,1,1,36968,32,20051,1024,1317,6,0,0,0,0,0,0,4,24,1,88819,186619,4,1,1,30,-1,16,10,6,806,7,7,0,0,0,0,0,0,0,0,0,0,0,1317,4,1210,1024,581,11,5,4,24,702,10,24,10,845,104,46,2,2,4,10,16,10,1,8,32,4,4,4,41,-1
3,1,1,1,34176,32,18045,484,620,574,0,0,0,0,0,0,4,2754,1,77815,180386,4,1,1,30,-1,16,10,6,806,7,7,0,0,0,0,0,0,0,0,0,0,0,620,4,1928,484,581,11,5,4,2753,702,2740,2754,10,845,104,46,2,2,4,10,16,10,1,8,32,4,4,4,41,-1
3,1,1,1,18661,20,8697,2256,2959,513,513.18,513.18,477,477,477,477,3,2400,21,4870,3338,28,1,8,29,-1,16,3,1,80,25,25,0,513.18,513.18,477,477,477,477,795,795,318,318,2959,3,176,2256,419,11,5,3,2399,375,2387,2400,18,376,1468,16,2,1,3,17,20,5,21,25,20,3,25,28,15,-1
2,1,1,1,7554,22,3559,1961,2558,252,106083,106083,84543.98,84543.98,84543.98,84543.98,4,1120,42,28347,8838,54,1,46,30,-1,16,1,7,1,6,6,0,106083,106083,84543.98,84543.98,84543.98,84543.98,84543.98,84543.98,0,0,2558,4,1534,1961,924,11,5,4,1120,528,1106,1120,18,356,624,23,2,1,4,17,20,79,20,7,22,4,2,54,3,-1
3,1,1,1,33580,32,17625,906,1167,404,4439,4439,0,0,0,0,4,1031,10,75460,179022,16,1,24,30,-1,16,1,7,806,7,7,0,4439,4439,0,0,0,0,0,0,0,0,1167,4,1210,906,581,11,5,4,1031,747,1017,1031,18,928,475,51,2,1,4,17,15,71,9,8,32,4,4,16,26,-1
3,1,1,1,34689,32,18390,935,1212,689,7239,7239,0,0,0,0,4,281,7,79405,181375,13,1,21,30,-1,16,1,7,806,7,7,0,7239,7239,0,0,0,0,0,0,0,0,1212,4,1528,935,581,11,5,4,281,2070,267,281,18,42,558,51,2,1,4,17,2,70,28,8,32,4,4,13,19,-1
3,1,1,1,13504,7,5781,704,903,704,5934.6,5934.6,5652,5652,5652,5652,2,3005,1,70380,95684,2,1,1,28,-1,16,3,1,26,15,15,0,5934.6,5934.6,5652,5652,5652,5652,0,0,-5652,-5652,903,2,405,704,877,11,5,2,3004,1716,2991,3005,8,807,1705,18,2,1,2,8,20,68,5,15,7,2,15,2,41,-1
2,1,0,0,27390,32,13711,1961,2560,1041,0,0,0,0,0,0,4,341,30,54753,167243,38,1,37,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,2560,4,1534,1961,924,11,5,4,341,2752,327,341,18,681,481,51,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
2,1,1,1,6010,22,2832,2357,3078,1026,4250.71,4250.71,3825.6,3825.6,3825.6,3825.6,4,1492,30,23656,132254,38,1,37,34,-1,17,11,7,1,6,6,0,4250.71,4250.71,3825.6,3825.6,3825.6,3825.6,3825.6,3825.6,0,0,3078,4,2150,2357,1278,11,5,4,1492,1542,1478,1492,2,189,1262,24,2,1,4,2,21,79,20,7,22,4,2,38,5,-1
2,1,1,1,36467,32,19675,2357,3078,262,3302.28,3302.28,2873,2873,2873,2873,4,381,26,86249,185114,34,1,35,34,-1,17,11,7,806,7,7,0,3302.28,3302.28,2873,2873,2873,2873,2873,2873,0,0,3078,4,2150,2357,1278,11,5,4,381,2718,367,381,2,1260,499,51,2,1,4,2,20,79,20,8,32,4,4,34,6,-1
3,1,1,1,1723,22,799,443,570,54,3061,3061,2397,2397,2397,2397,4,281,7,14845,124947,13,1,21,30,-1,16,1,7,1,6,6,0,3061,3061,2397,2397,2397,2397,2397,2397,0,0,570,4,223,443,581,11,5,4,281,2070,267,281,18,42,558,51,2,1,4,17,2,70,28,7,22,4,2,13,19,-1
2,1,1,1,30143,32,15427,2357,3078,653,2125,2125,1912,1912,1912,1912,4,994,26,64432,172492,34,1,35,34,-1,17,11,7,806,7,7,0,2125,2125,1912,1912,1912,1912,1912,1912,0,0,3078,4,2150,2357,1278,11,5,4,994,2329,980,994,18,1239,398,51,2,1,4,17,20,79,20,8,32,4,4,34,6,-1
3,1,1,1,18348,20,8465,155,196,470,10735.5,10735.5,7392,7392,7392,7392,3,2268,31,242,308,39,1,11,29,-1,16,7,4,80,25,25,0,10735.5,10735.5,7392,7392,7392,7392,12630,12630,5238,5238,196,3,897,155,877,11,5,3,2267,151,2255,2268,18,498,1276,24,2,1,3,17,2,81,21,25,20,3,25,39,32,-1
2,1,1,1,1135,22,509,2071,2747,292,1243,1243,893.71,893.71,893.71,893.71,4,1874,42,29717,11647,54,1,46,34,-1,17,11,7,1,6,6,0,1243,1243,893.71,893.71,893.71,893.71,893.71,893.71,0,0,2747,4,1649,2071,1025,11,5,4,1874,1535,1862,1874,18,235,585,23,2,1,4,17,20,79,20,7,22,4,2,54,3,-1
3,1,1,1,16214,20,7196,643,828,364,2467.77,2467.77,2058,2058,2058,2058,3,2041,31,2330,1760,39,1,11,29,-1,16,12,8,80,25,25,0,2467.77,2467.77,2058,2058,2058,2058,3465,3465,1407,1407,828,3,1944,643,877,11,5,3,2041,2615,2028,2041,18,70,1272,24,2,1,3,17,20,77,21,25,20,3,25,39,32,-1
2,1,1,1,18966,20,8902,1996,2609,524,0,0,0,0,0,0,3,2487,29,4893,3555,37,1,10,29,-1,16,1,7,80,25,25,0,0,0,0,0,0,0,0,0,0,0,2609,3,1571,1996,959,11,5,3,2486,1469,2474,2487,3,498,1276,24,2,1,3,3,20,81,21,25,20,3,25,37,27,-1
3,1,1,1,4268,22,1914,508,654,711,12,12,9,9,9,9,4,1162,7,18557,129191,13,1,21,30,-1,16,1,7,1,6,6,0,12,12,9,9,9,9,9,9,0,0,654,4,1718,508,795,11,18,4,1162,1022,1148,1162,18,283,303,12,2,1,4,17,2,79,20,7,22,4,2,13,19,-1
2,1,1,1,18814,20,8809,423,547,1060,0,0,0,0,0,0,3,2260,29,6034,3458,37,1,10,33,-1,17,5,3,80,25,25,0,0,0,0,0,0,0,0,0,0,0,547,3,209,423,135,11,5,3,2259,1975,2247,2260,3,668,1404,16,2,1,3,3,20,81,21,25,20,3,25,37,27,-1
2,1,1,1,18416,20,8518,1946,2539,432,4500,4500,3600,3600,3600,3600,3,2128,29,4608,3141,37,1,10,33,-1,17,5,3,80,25,25,0,4500,4500,3600,3600,3600,3600,3600,3600,0,0,2539,3,1498,1946,908,11,5,3,2127,921,2114,2128,18,1316,836,44,2,1,3,17,8,81,21,25,20,3,25,37,27,-1
2,-1,-1,-1,28086,32,14150,1961,2560,268,-14000,-14000,-12169,-12169,-12169,-12169,4,930,26,56849,168513,34,1,35,34,-1,17,11,7,806,7,7,0,-14000,-14000,-12169,-12169,-12169,-12169,-12169,-12169,0,0,2560,4,1534,1961,924,11,5,4,930,883,916,930,18,204,345,51,2,1,4,17,20,79,20,8,32,4,4,34,6,-1
2,1,1,1,29234,32,14863,1942,2533,641,36624,36624,32595.36,32595.36,32595.36,32595.36,4,1014,36,64267,170926,47,1,41,34,-1,17,11,7,806,7,7,0,36624,36624,32595.36,32595.36,32595.36,32595.36,32595.36,32595.36,0,0,2533,4,1494,1942,904,11,5,4,1014,705,1000,1014,9,917,1573,29,2,2,4,9,20,10,1,8,32,4,4,47,14,-1
2,1,1,1,9003,22,4292,2357,3078,51,4410,4410,3747.78,3747.78,3747.78,3747.78,4,584,42,31521,9795,54,1,46,34,-1,17,11,7,1,6,6,0,4410,4410,3747.78,3747.78,3747.78,3747.78,3747.78,3747.78,0,0,3078,4,2150,2357,1278,11,5,4,584,982,570,584,2,208,1200,14,2,1,4,2,10,79,20,7,22,4,2,54,3,-1
3,1,1,1,23660,23,11332,591,760,657,26.4,26.4,19.8,19.8,19.8,19.8,4,435,41,42410,868620,52,1,45,30,-1,16,4,2,100,30,30,0,26.4,26.4,19.8,19.8,19.8,19.8,19.8,19.8,0,0,760,4,1273,591,795,11,18,4,435,743,421,435,18,1059,989,14,2,1,4,17,20,79,20,30,23,4,30,52,36,-1
3,1,1,1,16007,20,7059,703,901,341,0,0,0,0,0,0,3,15,1,2095,1613,3,1,1,29,-1,16,10,6,80,25,25,0,0,0,0,0,0,0,9220,9220,9220,9220,901,3,878,703,877,11,5,3,15,702,1,15,10,845,104,46,2,2,3,10,20,10,21,25,20,3,25,3,41,-1
2,1,1,1,18263,20,8414,2045,2694,298,0,0,0,0,0,0,3,2088,29,4281,3023,37,1,10,29,-1,16,1,7,80,25,25,0,0,0,0,0,0,0,0,0,0,0,2694,3,1624,2045,1000,11,5,3,2087,24,2074,2088,18,1138,1394,24,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
2,1,0,0,32093,32,16644,1637,2196,197,0,0,0,0,0,0,4,36,30,70483,175962,38,1,37,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,2196,4,997,1637,638,11,5,4,36,2733,22,36,18,1069,29,49,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
3,1,1,1,24112,23,11581,592,764,816,45,45,30,30,30,30,4,509,41,32562,940303,52,1,45,30,-1,16,1,7,100,30,30,0,45,45,30,30,30,30,30,30,0,0,764,4,1274,592,795,11,18,4,509,2095,495,509,18,131,1036,14,2,1,4,17,20,66,20,30,23,4,30,52,36,-1
3,1,1,1,10839,1,4520,951,1229,358,3450,3450,2991,2991,2991,2991,1,2710,1,30021,338326,1,1,1,15,-1,10,11,7,3,23,23,0,3450,3450,2991,2991,2991,2991,6355,6355,3364,3364,1229,1,1201,951,877,8,5,1,2709,1521,2697,2710,18,1015,1185,14,2,1,1,17,20,79,20,23,1,1,23,1,41,-1
2,1,1,1,29697,32,15153,2357,3078,557,4447.08,4447.08,3817.88,3817.88,3817.88,3817.88,4,659,27,63167,171742,35,1,36,34,-1,17,11,7,806,7,7,0,4447.08,4447.08,3817.88,3817.88,3817.88,3817.88,3817.88,3817.88,0,0,3078,4,2150,2357,1278,11,5,4,659,998,645,659,2,562,988,14,2,1,4,2,20,79,20,8,32,4,4,35,11,-1
3,1,0,0,16738,20,7516,1109,1453,716,0,0,0,0,0,0,3,2846,21,2803,2097,28,1,8,29,-1,16,3,1,80,25,25,0,0,0,0,0,0,0,0,0,0,0,1453,3,1573,1109,760,11,5,3,2845,1522,2832,2846,14,886,1651,29,2,1,3,13,20,5,21,25,20,3,25,28,15,-1
2,1,1,1,29286,32,14897,1942,2533,751,139962,139962,121712.53,121712.53,121712.53,121712.53,4,1030,35,65858,171020,46,1,40,34,-1,17,11,7,806,7,7,0,139962,139962,121712.53,121712.53,121712.53,121712.53,121712.53,121712.53,0,0,2533,4,1494,1942,904,11,5,4,1030,726,1016,1030,9,53,45,11,2,2,4,9,20,12,22,8,32,4,4,46,13,-1
2,1,0,0,32857,32,17123,1961,2560,476,0,0,0,0,0,0,4,296,30,76500,177475,38,1,37,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,2560,4,1534,1961,924,11,5,4,296,1017,282,296,2,771,571,51,2,1,4,2,21,79,20,8,32,4,4,38,5,-1
3,1,1,1,14173,7,6088,941,1218,1013,7935,7935,6348,6348,6348,6348,2,2962,1,72120,96783,2,1,1,28,-1,16,3,1,26,15,15,0,7935,7935,6348,6348,6348,6348,0,0,-6348,-6348,1218,2,875,941,877,11,3,2,2961,2505,2947,2962,8,1080,1204,14,2,1,2,8,20,68,5,15,7,2,15,2,41,-1
3,2,2,2,22910,23,11009,294,395,754,106.2,106.2,70.8,70.8,70.8,70.8,4,1162,23,81706,1060615,30,1,33,30,-1,16,1,7,100,30,30,0,106.2,106.2,70.8,70.8,70.8,70.8,70.8,70.8,0,0,395,4,2107,294,795,11,18,4,1162,1022,1148,1162,18,283,303,12,2,1,4,17,2,79,20,30,23,4,30,30,37,-1
3,1,1,1,5466,22,2580,1298,1771,862,188,188,161.4,161.4,161.4,161.4,4,1237,45,21599,131578,60,1,49,30,-1,16,1,7,1,6,6,0,188,188,161.4,161.4,161.4,161.4,161.4,161.4,0,0,1771,4,1363,1298,878,11,18,4,1237,2100,1223,1237,2,710,1187,14,2,1,4,2,20,79,20,7,22,4,2,60,45,-1
2,1,0,0,28056,32,14127,1961,2560,276,0,0,0,0,0,0,4,312,26,57828,168455,34,1,35,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,2560,4,1534,1961,924,11,5,4,312,2827,298,312,2,726,450,51,2,1,4,2,20,79,20,8,32,4,4,34,6,-1
2,1,1,1,26480,32,13102,2357,3078,984,6800,6800,5095,5095,5095,5095,4,903,30,52143,165368,38,1,37,34,-1,17,11,7,806,7,7,0,6800,6800,5095,5095,5095,5095,5095,5095,0,0,3078,4,2150,2357,1278,11,5,4,903,984,889,903,18,787,413,51,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
3,-1,-1,-1,14445,7,6161,1252,1694,153,-3529,-3529,0,0,0,0,2,3036,2,72580,97055,6,1,1,28,-1,16,3,1,26,15,15,0,-3529,-3529,0,0,0,0,0,0,0,0,1694,2,193,1252,930,11,5,2,3035,258,3022,3036,8,272,109,46,2,1,2,8,10,68,5,15,7,2,15,6,7,-1
