"","soi_ordered_quantity","soi_line_net_sales_functional","soi_line_total_cost_functional","soi_line_prime_cost_corp","soi_ucortp","soi_lob_l2_key","soi_code_desc","soi_location_code","soi_totaldiscountlocal","soi_totaldiscountcorp","itm_item_key","itm_organization_id","cust_customer_id","cust_customer_number","cust_customer_key","cust_dsn","cust_bmsreceivabletypecode","eng_em_key"
"1766",1,0,0,0,43,30,8,1,0,0,1185,4,1433,1419,1433,4,17,-1
"1767",1,11995,10926,10926,30,34,7,806,0,0,3078,4,320,306,320,4,2,-1
"1768",1,4301,3332.7,3332.7,26,34,7,1,0,0,3078,4,472,458,472,4,2,-1
"1769",-1,-5222.2,0,0,2,29,4,80,-6110,-6110,1200,3,2267,2255,2268,3,17,-1
"1770",1,25.6,19.2,19.2,21,29,1,10,12.8,12.8,1367,3,2845,2832,2846,3,13,-1
"1771",1,14300.4,12870.36,12870.36,30,34,7,806,0,0,3078,4,582,568,582,4,17,-1
"1772",1,4253,3666,3666,1,28,1,26,-3666,-3666,1202,2,3011,2998,3012,2,4,-1
"1773",1,7622,5967,5967,7,30,2,806,0,0,1217,4,677,663,677,4,17,-1
"1774",1,30.6,20.4,20.4,31,29,1,80,13.6,13.6,377,3,2681,2669,2682,3,17,-1
"1775",1,13300,11342,11342,29,33,3,80,0,0,1990,3,2113,2100,2114,3,17,-1
"1776",2,68,40.8,40.8,32,29,4,80,27.2,27.2,377,3,1983,1972,1983,3,17,-1
"1777",1,2467.77,2058,2058,31,29,8,80,1407,1407,828,3,2041,2028,2041,3,17,-1
"1778",1,0,0,0,7,30,7,1,0,0,1187,4,1182,1168,1182,4,17,-1
"1779",1,0,0,0,26,34,7,806,0,0,2560,4,2597,2585,2598,4,2,-1
"1780",1,0,0,0,30,34,7,806,0,0,2560,4,293,279,293,4,2,-1
"1781",1,32220.6,28676.33,28676.33,36,34,7,806,0,0,2533,4,1011,997,1011,4,9,-1
"1782",1,6045.89,5260,5260,29,33,3,80,0,0,2705,3,2930,2916,2931,3,17,-1
"1783",6,72,56.2,56.2,7,30,7,100,0,0,370,4,206,192,206,4,17,-1
"1784",1,3520,3016,3016,6,30,7,1,0,0,1185,4,174,160,174,4,17,-1
"1785",1,473145,402173.25,402173.25,29,29,7,80,0,0,2205,3,1507,1493,1507,3,17,-1
"1786",1,29316,24039,24039,29,33,3,80,0,0,2762,3,3125,3113,3126,3,17,-1
"1787",1,0,0,0,42,30,7,1,0,0,2558,4,1733,1719,1733,4,2,-1
"1788",1,625.62,557,557,19,30,7,1,0,0,1561,4,1341,1327,1341,4,17,-1
"1789",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1790",1,243,206.04,206.04,42,34,7,1,0,0,2564,4,1695,1681,1695,4,2,-1
"1791",1,4294,3802,3802,15,30,7,806,0,0,495,4,2636,2624,2637,4,17,-1
"1792",1,2635,2090,2090,23,30,7,1,0,0,833,4,727,713,727,4,17,-1
"1793",1,34,20.4,20.4,1,29,4,80,13.6,13.6,377,3,2347,2335,2348,3,17,-1
"1794",1,3806.45,3540,3540,1,28,1,26,-3540,-3540,529,2,3021,3008,3022,2,8,-1
"1795",1,0,2042.88,2042.88,26,34,7,806,0,0,3078,4,752,738,752,4,17,-1
"1796",1,2172.05,1827.3,1827.3,26,34,7,806,0,0,3078,4,154,140,154,4,2,-1
"1797",1,3520,3015,3015,7,30,7,1,0,0,1185,4,1433,1419,1433,4,17,-1
"1798",1,64.6,40.8,40.8,1,28,2,26,27.2,27.2,663,2,3028,3015,3029,2,17,-1
"1799",1,37088.37,31269.3,31269.3,42,30,7,1,0,0,2558,4,1783,1770,1783,4,2,-1
"1800",1,1400,1253,1253,26,34,7,806,0,0,3078,4,312,298,312,4,2,-1
"1801",2,55.1,34.8,34.8,1,28,2,26,23.2,23.2,363,2,3012,2999,3013,2,8,-1
"1802",1,3520,3015,3015,6,30,7,1,0,0,1185,4,174,160,174,4,17,-1
"1803",1,2584,2455,2455,45,30,7,1,0,0,1777,4,509,495,509,4,17,-1
"1804",1,9989,8815.13,8815.13,26,34,7,806,0,0,2560,4,581,567,581,4,17,-1
"1805",1,9746,0,0,5,30,7,806,0,0,138,4,598,584,598,4,17,-1
"1806",1,89.1,59.4,59.4,41,30,2,100,0,0,772,4,509,495,509,4,17,-1
"1807",1,0,0,0,26,34,7,806,0,0,3078,4,2116,2103,2117,4,17,-1
"1808",1,16943.56,14908.73,14908.73,42,34,7,1,0,0,2560,4,1386,1372,1386,4,17,-1
"1809",1,10832.82,9092,9092,22,34,7,806,0,0,3078,4,1048,1034,1048,4,17,-1
"1810",1,1684,1347,1347,10,30,2,806,0,0,1401,4,1505,1491,1505,4,17,-1
"1811",1,3520,3015,3015,7,30,7,1,0,0,1185,4,1433,1419,1433,4,17,-1
"1812",1,167175,145442.25,145442.25,29,29,3,80,0,0,1244,3,2382,2370,2383,3,17,-1
"1813",1,90485,68458,68458,29,25,7,80,0,0,2235,3,2359,2347,2360,3,17,-1
"1814",1,27.5,15,15,43,30,7,1,0,0,1348,4,1320,1306,1320,4,17,-1
"1815",1,2200,1873,1873,30,34,7,806,0,0,3078,4,296,282,296,4,2,-1
"1816",1,8516,6515,6515,10,30,7,806,0,0,407,4,225,211,225,4,17,-1
"1817",1,1714,1371,1371,10,30,7,806,0,0,1674,4,258,244,258,4,17,-1
"1818",1,378000,328860,328860,29,29,3,80,-328860,-328860,885,3,1509,1495,1509,3,17,-1
"1819",1,3520,0,0,43,30,8,1,0,0,1185,4,1433,1419,1433,4,17,-1
"1820",1,8200,5865,5865,31,29,4,80,2845,2845,143,3,3121,3109,3122,3,17,-1
"1821",1,22918.34,20464.18,20464.18,26,34,7,806,0,0,2560,4,165,151,165,4,17,-1
"1822",5,130.9,102,102,23,30,8,100,0,0,378,4,2807,2794,2808,4,17,-1
"1823",1,3393,2782,2782,23,30,8,1,0,0,915,4,2807,2794,2808,4,17,-1
"1824",1,81737.7,71929,71929,29,33,3,80,0,0,801,3,2088,2075,2089,3,3,-1
"1825",1,625.62,557,557,21,29,1,80,148,148,1560,3,2722,2710,2723,3,4,-1
"1826",1,3419,2707,2707,7,30,2,806,0,0,955,4,252,238,252,4,17,-1
"1827",1,2290,2199,2199,26,34,7,806,0,0,3078,4,655,641,655,4,2,-1
"1828",1,0,0,0,22,34,7,806,0,0,2560,4,333,319,333,4,17,-1
"1829",1,0,0,0,45,30,7,1,0,0,1784,4,1399,1385,1399,4,17,-1
"1830",1,221,187.99,187.99,41,30,7,100,0,0,677,4,650,636,650,4,17,-1
"1831",-1,-8994.27,-5621.42,-5621.42,30,34,7,806,0,0,3078,4,116,102,116,4,2,-1
"1832",1,40455,36004.95,36004.95,36,34,7,806,0,0,2533,4,1010,996,1010,4,9,-1
"1833",1,0,0,0,1,30,6,806,0,0,2652,4,24,10,24,4,10,-1
"1834",1,0,0,0,30,34,7,806,0,0,2166,4,776,762,776,4,17,-1
"1835",1,2772,2079,2079,31,29,8,80,1386,1386,828,3,2291,2279,2292,3,17,-1
"1836",1,4044.2,2958,2958,32,29,8,5,1822,1822,917,3,2090,2077,2091,3,17,-1
"1837",1,274331.52,224951.85,224951.85,36,34,7,806,0,0,2533,4,1022,1008,1022,4,9,-1
"1838",1,7061,5590,5590,7,30,2,806,0,0,1118,4,252,238,252,4,17,-1
"1839",1,3500,0,0,30,34,7,806,0,0,2170,4,940,926,940,4,17,-1
"1840",1,18300,16163,16163,29,33,3,80,0,0,1136,3,2897,2883,2898,3,17,-1
"1841",1,2772,2079,2079,31,29,8,80,1386,1386,828,3,2291,2279,2292,3,17,-1
"1842",1,31115,25110.89,25110.89,42,30,7,1,0,0,2558,4,36,22,36,4,17,-1
"1843",1,11520,9209,9209,19,30,7,1,0,0,1743,4,824,810,824,4,17,-1
"1844",1,2950,2492,2492,29,33,3,80,0,0,2581,3,2100,2087,2101,3,17,-1
"1845",1,0,0,0,1,30,6,806,0,0,830,4,2971,2957,2972,4,10,-1
"1846",-1,-7314,0,0,24,4,7,90,0,0,2862,3,1795,1782,1795,3,9,-1475240185
"1847",1,1491.74,1267.98,1267.98,27,34,7,806,0,0,3078,4,505,491,505,4,17,-1
"1848",1,3217,2642,2642,23,30,8,1,0,0,922,4,2807,2794,2808,4,17,-1
"1849",1,61.2,40.8,40.8,41,30,7,100,0,0,665,4,509,495,509,4,17,-1
"1850",1,38,30,30,7,30,7,100,0,0,764,4,665,651,665,4,17,-1
"1851",1,8435.35,5857,5857,31,29,4,80,2853,2853,143,3,933,919,933,3,17,-1
"1852",1,75,59.4,59.4,6,30,7,100,0,0,772,4,606,592,606,4,17,-1
"1853",1,32999,28196,28196,30,34,7,806,0,0,2560,4,296,282,296,4,2,-1
"1854",1,0,0,0,31,29,4,80,0,0,939,3,191,177,191,3,17,-1
"1855",1,47.2,35.4,35.4,41,30,7,1,0,0,395,4,691,677,691,4,17,-1
"1856",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1857",1,2352.94,2000,2000,26,34,7,1,0,0,3078,4,1364,1350,1364,4,17,-1
"1858",1,9875,9210,9210,1,28,1,26,-9210,-9210,1569,2,3016,3003,3017,2,4,-1
"1859",1,32,24,24,1,28,1,26,16,16,1379,2,188,174,188,2,8,-1
"1860",1,4944.2,3825,3825,41,30,7,1,0,0,1128,4,509,495,509,4,17,-1
"1861",1,8160.92,7100,7100,26,34,7,806,0,0,3078,4,556,542,556,4,2,-1
"1862",1,8,4.8,4.8,43,30,7,1,0,0,358,4,1320,1306,1320,4,17,-1
"1863",1,215,129,129,41,30,7,100,0,0,1376,4,509,495,509,4,17,-1
"1864",1,38716.24,34070.17,34070.17,42,34,7,1,0,0,2560,4,1335,1321,1335,4,2,-1
"1865",-1,0,9907,9907,2,29,4,80,-9907,-9907,1976,3,2948,2934,2949,3,17,-1
"1866",1,25593.62,22493.4,22493.4,26,34,7,1,0,0,2560,4,1262,1248,1262,4,2,-1
"1867",1,8077,6197,6197,1,30,2,806,0,0,1217,4,588,574,588,4,17,-1
"1868",1,243750.4,199875.33,199875.33,36,34,7,806,0,0,2533,4,1022,1008,1022,4,9,-1
"1869",1,0,0,0,30,34,7,806,0,0,2560,4,322,308,322,4,17,-1
"1870",1,3592.5,2759,2759,23,30,7,1,0,0,940,4,1313,1299,1313,4,17,-1
"1871",1,9296,0,0,7,30,2,806,0,0,198,4,252,238,252,4,17,-1
"1872",1,3824,0,0,34,29,1,80,4780,4780,917,3,2392,2380,2393,3,17,-1
"1873",1,4767,3813,3813,5,30,2,806,0,0,1188,4,88,74,88,4,17,-1
"1874",2,27.22,18.14,18.14,23,34,7,1,10.88,10.88,114,4,1320,1306,1320,4,17,-1
"1875",10,17.54,14.74,14.74,43,30,1,100,10.75,10.75,261,4,2807,2794,2808,4,17,-1
"1876",1,0,0,0,31,29,4,80,0,0,143,3,2034,2021,2034,3,17,-1
"1877",-1,-2200,-2200,-2200,42,34,7,1,0,0,2821,4,1608,1593,1608,4,17,-1
"1878",1,2467.77,2037,2037,23,30,7,1,0,0,833,4,1313,1299,1313,4,17,-1
"1879",1,1552,1442,1442,21,29,1,80,382.98,382.98,1432,3,2211,2199,2212,3,4,-1
"1880",-1,-11514.63,-9787,-9787,29,33,3,80,0,0,2662,3,2320,2308,2321,3,17,-1
"1881",1,15975.25,14230.71,14230.71,26,34,7,806,0,0,2560,4,279,265,279,4,17,-1
"1882",1,27.2,20.4,20.4,23,30,7,1,0,0,378,4,1312,1298,1312,4,17,-1
"1883",1,513.18,477,477,1,28,1,26,-477,-477,2956,2,3035,3022,3036,2,8,-1
"1884",1,2400,2029,2029,31,29,8,80,1436,1436,828,3,2041,2028,2041,3,17,-1
"1885",1,598.87,557,557,1,28,1,26,-557,-557,2950,2,3036,3023,3037,2,8,-1
"1886",1,9284,7275,7275,7,30,2,806,0,0,198,4,563,549,563,4,17,-1
"1887",1,9390,7358,7358,7,30,7,806,0,0,198,4,206,192,206,4,17,-1
"1888",1,178707.23,157218,157218,27,34,7,1,0,0,2560,4,515,501,515,4,2,-1
"1889",1,4558.4,3585,3585,23,30,7,1,0,0,1125,4,1320,1306,1320,4,17,-1
"1890",1,0,0,0,22,34,7,806,0,0,3010,4,683,669,683,4,2,-1
"1891",1,55,41.4,41.4,41,30,7,1,0,0,665,4,1430,1416,1430,4,17,-1
"1892",1,7861,6224,6224,7,30,7,1,0,0,1263,4,588,574,588,4,17,-1
"1893",1,626,557,557,21,29,1,80,148,148,1560,3,2211,2199,2212,3,4,-1
"1894",1,390,318.29,318.29,29,33,3,80,0,0,176,3,2241,2229,2242,3,17,-1
"1895",1,90.5,77.57,77.57,1,28,1,26,51.72,51.72,290,2,2927,2913,2928,2,4,-1
"1896",1,1119.26,986,986,22,34,7,806,0,0,3078,4,2827,2814,2828,4,17,-1
"1897",-1,-14527.47,-12778.62,-12778.62,42,34,7,1,0,0,3078,4,1411,1397,1411,4,17,-1
"1898",1,151584,134000,134000,30,34,7,806,0,0,2560,4,296,282,296,4,2,-1
"1899",1,0,0,0,1,28,2,26,0,0,2634,2,3107,3094,3108,2,8,-1
"1900",1,0,0,0,30,34,7,1,0,0,2560,4,1237,1223,1237,4,2,-1
"1901",1,56.8,42.6,42.6,1,28,1,26,28.4,28.4,646,2,1116,1102,1116,2,5,-1
"1902",-1,-337.5,-225,-225,2,33,4,4,-180,-180,539,3,2646,2634,2647,3,17,-1
"1903",-1,-7675,0,0,24,5,7,806,0,0,2859,4,71,57,71,4,17,-135943261
"1904",1,22400,17366.5,17366.5,26,34,7,806,0,0,3078,4,510,496,510,4,17,-1
"1905",1,0,0,0,1,28,6,26,0,0,1205,2,14,1,14,2,10,-1
"1906",1,4629,3665,3665,7,30,2,806,0,0,1203,4,252,238,252,4,17,-1
"1907",1,0,0,0,29,33,3,80,0,0,2713,3,2131,2118,2132,3,3,-1
"1908",1,1119.26,1141.42,1141.42,26,34,7,806,0,0,3078,4,2827,2814,2828,4,17,-1
"1909",1,435,310.02,310.02,7,34,7,806,186.01,186.01,43,4,206,192,206,4,17,-1
"1910",1,3450,2991,2991,1,15,7,3,3364,3364,1229,1,2709,2697,2710,1,17,-1
"1911",1,62,45.7,45.7,10,30,2,100,0,0,212,4,1505,1491,1505,4,17,-1
"1912",1,28677.17,23590.23,23590.23,42,30,7,1,0,0,2558,4,1544,1530,1544,4,17,-1
"1913",1,0,0,0,1,29,6,4,14700,14700,497,3,2959,2945,2960,3,10,-1
"1914",1,3520,3041,3041,6,30,7,1,0,0,1185,4,1433,1419,1433,4,17,-1
"1915",1,2599,2079,2079,41,30,2,806,0,0,830,4,650,636,650,4,17,-1
"1916",1,0,0,0,42,30,7,1,0,0,2558,4,296,282,296,4,2,-1
"1917",1,1684,1347,1347,31,29,4,80,889.02,889.02,1683,3,933,919,933,3,17,-1
"1918",1,4500,3746,3746,1,27,8,3,2414,2414,1412,1,2698,2686,2699,1,4,-1
"1919",1,900,776.4,776.4,45,30,7,1,0,0,1807,4,712,698,712,4,17,-1
"1920",1,5507,4390,4390,10,30,7,806,0,0,184,4,281,267,281,4,17,-1
"1921",1,9296,7302,7302,7,30,2,806,0,0,198,4,252,238,252,4,17,-1
"1922",1,3450,2981,2981,7,30,7,806,0,0,1188,4,174,160,174,4,17,-1
"1923",1,36000,30393,30393,30,34,7,806,0,0,2560,4,994,980,994,4,17,-1
"1924",1,89715,78052.05,78052.05,29,29,7,80,0,0,680,3,2081,2068,2082,3,3,-1
"1925",1,8556,6487,6487,31,29,4,80,4208,4208,1262,3,814,800,814,3,13,-1
"1926",1,23255.86,20405,20405,29,33,3,80,0,0,1136,3,513,499,513,3,17,-1
"1927",1,4558.4,3696,3696,23,30,7,1,0,0,1125,4,1320,1306,1320,4,17,-1
"1928",1,3450,2952,2952,7,30,7,806,0,0,1188,4,174,160,174,4,17,-1
"1929",1,4512,4393,4393,43,30,8,1,0,0,144,4,324,310,324,4,17,-1
"1930",1,4500,3728,3728,27,34,7,806,0,0,3078,4,781,767,781,4,17,-1
"1931",1,633,557,557,19,30,2,806,0,0,2961,4,914,900,914,4,17,-1
"1932",1,62583,53559.77,53559.77,36,34,7,806,0,0,2533,4,1011,997,1011,4,9,-1
"1933",1,71,42.6,42.6,43,30,7,1,0,0,648,4,1325,1311,1325,4,17,-1
"1934",1,3520,3041,3041,43,30,7,1,0,0,1185,4,1433,1419,1433,4,17,-1
"1935",1,2000,0,0,39,34,7,806,0,0,3001,4,296,282,296,4,2,-1
"1936",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1937",1,4500,0,0,30,34,7,806,0,0,2971,4,940,926,940,4,17,-1
"1938",1,3104,2716,2716,45,30,7,1,0,0,1775,4,509,495,509,4,17,-1
"1939",1,4445,3519,3519,7,30,7,806,0,0,1203,4,252,238,252,4,17,-1
"1940",23,1960.2,1069.2,1069.2,7,30,2,100,0,0,772,4,252,238,252,4,17,-1
"1941",1,3825.56,3366.49,3366.49,30,34,7,806,0,0,3078,4,425,411,425,4,2,-1
"1942",-1,-13562.83,-10875.85,-10875.85,22,34,7,1,0,0,3078,4,262,248,262,4,17,-1
"1943",-1,-3729,0,0,2,28,1,26,0,0,530,2,3015,3002,3016,2,8,-1
"1944",1,3743.01,3481,3481,21,29,1,80,2919,2919,1697,3,2423,2411,2424,3,17,-1
"1945",1,25882,21224,21224,29,33,3,80,0,0,2764,3,3125,3113,3126,3,17,-1
"1946",1,2772,2037,2037,43,30,7,1,0,0,833,4,1162,1148,1162,4,17,-1
"1947",-1,-12176.65,0,0,2,29,6,1,0,0,2008,3,1777,1763,1777,3,9,-1
"1948",1,7935,5967,5967,5,30,7,1,0,0,1215,4,1703,1689,1703,4,17,-1
"1949",1,0,0,0,1,30,6,806,0,0,1203,4,2971,2957,2972,4,10,-1
"1950",1,0,0,0,29,29,3,80,0,0,2627,3,2537,2525,2538,3,17,-1
"1951",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1952",1,1448.03,1273.33,1273.33,42,30,7,1,0,0,3076,4,1727,1713,1727,4,2,-1
"1953",1,8296,6348,6348,1,28,2,26,-6348,-6348,1218,2,2964,2950,2965,2,8,-1
"1954",1,4756,0,0,1,28,2,26,0,0,1205,2,3073,3060,3074,2,8,-1
"1955",1,5649,4390,4390,10,30,7,806,0,0,184,4,1505,1491,1505,4,17,-1
"1956",1,0,0,0,43,30,7,1,0,0,940,4,1313,1299,1313,4,17,-1
"1957",1,12500,10625,10625,19,30,7,806,0,0,1779,4,509,495,509,4,17,-1
"1958",1,37451.89,30383.48,30383.48,30,34,7,806,0,0,2560,4,432,418,432,4,17,-1
"1959",1,0,0,0,29,29,7,80,0,0,2600,3,2066,2053,2067,3,17,-1
"1960",1,2737.46,2326.84,2326.84,30,34,7,806,0,0,3078,4,707,693,707,4,17,-1
"1961",1,27693,23508.59,23508.59,36,34,7,806,0,0,2547,4,59,45,59,4,9,-1
"1962",-1,-4125,-3298.65,-3298.65,42,34,7,1,0,0,3078,4,1305,1291,1305,4,17,-1
"1963",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1964",1,3860.45,3342,3342,1,28,1,26,-3342,-3342,1694,2,2891,2877,2892,2,8,-1
"1965",1,1684,1347,1347,7,30,7,1,0,0,1682,4,805,791,805,4,17,-1
"1966",1,4802.8,3696,3696,41,30,7,1,0,0,1125,4,1487,1473,1487,4,17,-1
"1967",1,6795,5502,5502,1,28,5,26,-5502,-5502,1165,2,2219,2207,2220,2,12,-1
"1968",1,530,477,477,15,30,2,806,0,0,2961,4,817,803,817,4,17,-1
"1969",4,30.68,26.32,26.32,43,30,1,100,0,0,263,4,2807,2794,2808,4,17,-1
"1970",1,0,0,0,22,34,7,806,0,0,3010,4,683,669,683,4,2,-1
"1971",1,3743.01,3481,3481,21,29,1,80,-3481,-3481,1765,3,2211,2199,2212,3,4,-1
"1972",1,23157.82,20378.88,20378.88,29,29,7,80,0,0,1304,3,2314,2302,2315,3,17,-1
"1973",1,2120,1867,1867,30,34,7,806,0,0,3078,4,296,282,296,4,2,-1
"1974",1,16580,13388.89,13388.89,26,34,7,806,0,0,2166,4,577,563,577,4,17,-1
"1975",-1,-181939.39,-147932,-147932,29,33,3,80,0,0,966,3,187,173,187,3,17,-1
"1976",1,9128.52,6652,6652,34,29,3,80,2058,2058,143,3,2419,2407,2420,3,17,-1
"1977",-1,-4500,-3728,-3728,27,34,7,806,0,0,3078,4,781,767,781,4,17,-1
"1978",1,109830,96650.4,96650.4,36,34,7,806,0,0,2533,4,1001,987,1001,4,9,-1
"1979",1,48960,41300,41300,30,34,7,806,0,0,2560,4,453,439,453,4,17,-1
"1980",1,0,0,0,1,29,6,20,3390,3390,827,3,2959,2945,2960,3,10,-1
"1981",1,4176,3690,3690,15,30,2,806,0,0,495,4,650,636,650,4,17,-1
"1982",1,0,0,0,1,28,6,26,0,0,897,2,1,2391,1,2,10,-1
"1983",1,0,0,0,45,30,7,1,0,0,1797,4,2301,2289,2302,4,2,-1
"1984",1,51072,44186,44186,30,34,7,806,0,0,2560,4,821,807,821,4,17,-1
"1985",1,5875,4406,4406,10,30,2,806,0,0,184,4,258,244,258,4,17,-1
"1986",1,92.8,69.6,69.6,21,29,1,80,46.4,46.4,1371,3,2444,2432,2445,3,17,-1
"1987",1,0,0,0,30,34,7,806,0,0,2560,4,109,95,109,4,17,-1
"1988",1,2200,1347,1347,10,30,7,806,0,0,1401,4,281,267,281,4,17,-1
"1989",1,11162.02,9319.22,9319.22,26,34,7,806,0,0,2560,4,911,897,911,4,17,-1
"1990",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"1991",1,4125,3298.65,3298.65,22,34,7,1,0,0,3078,4,1305,1291,1305,4,17,-1
"1992",1,99,59.4,59.4,43,30,7,1,0,0,772,4,1334,1320,1334,4,17,-1
"1993",1,0,0,0,1,28,2,26,0,0,530,2,2955,2941,2956,2,9,-1
"1994",1,22.5,15,15,31,29,1,80,10,10,1350,3,2681,2669,2682,3,17,-1
"1995",1,3520,3015,3015,6,30,7,1,0,0,1185,4,174,160,174,4,17,-1
"1996",1,172,129,129,1,28,1,26,86,86,1374,2,3015,3002,3016,2,8,-1
"1997",1,3594,3342,3342,1,28,1,26,-3342,-3342,529,2,3044,3031,3045,2,8,-1
"1998",1,3743.01,3481,3481,21,29,1,80,2919,2919,1697,3,2399,2387,2400,3,17,-1
"1999",1,19265,16430.37,16430.37,26,34,7,806,0,0,2560,4,135,121,135,4,17,-1
"2000",1,3520,3015,3015,6,30,7,1,0,0,1185,4,1433,1419,1433,4,17,-1
"2001",1,99,59.4,59.4,41,30,7,1,0,0,772,4,1314,1300,1314,4,17,-1
"2002",1,513.18,477,477,1,28,1,26,-477,-477,2956,2,3004,2991,3005,2,8,-1
"2003",1,750,529.2,529.2,45,27,1,3,386.31,386.31,1805,1,1872,1860,1872,1,4,-1
"2004",1,0,0,0,21,29,1,80,0,0,1367,3,2444,2432,2445,3,17,-1
"2005",1,10480,9222.4,9222.4,30,34,7,806,0,0,2140,4,625,611,625,4,9,-1
"2006",1,29.7,19.8,19.8,41,30,7,100,0,0,760,4,509,495,509,4,17,-1
"2007",1,15780,13412.28,13412.28,26,34,7,1,0,0,2560,4,1237,1223,1237,4,2,-1
"2008",1,3743.01,3481,3481,21,29,1,80,2919,2919,1612,3,2536,2524,2537,3,17,-1
"2009",1,3800,3269,3269,6,30,7,1,0,0,1187,4,1182,1168,1182,4,17,-1
"2010",1,5059,2227.65,2227.65,22,34,7,806,0,0,2499,4,279,265,279,4,17,-1
"2011",1,3824,2868,2868,31,29,4,80,1912,1912,917,3,2186,2174,2187,3,17,-1
"2012",1,0,0,0,26,34,7,806,0,0,3078,4,387,373,387,4,17,-1
"2013",1,35760.9,31827.2,31827.2,29,33,3,80,0,0,329,3,2800,2787,2801,3,17,-1
"2014",15,301.95,261,261,1,27,4,3,221.85,221.85,362,1,2709,2697,2710,1,17,-1
"2015",1,8146,8146,8146,30,34,7,806,0,0,2560,4,2827,2814,2828,4,17,-1
"2016",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"2017",12,0,0,0,43,30,1,100,0,0,730,4,2807,2794,2808,4,17,-1
"2018",1,36.1,22.8,22.8,1,28,2,26,15.2,15.2,1343,2,2964,2950,2965,2,8,-1
"2019",4,213,170.4,170.4,7,30,7,1,0,0,648,4,1433,1419,1433,4,17,-1
"2020",1,32,19.2,19.2,20,29,4,4,12.8,12.8,1380,3,2442,2430,2443,3,17,-1
"2021",1,45,30,30,5,30,7,100,0,0,764,4,509,495,509,4,17,-1
"2022",1,20062.62,17655.11,17655.11,29,29,3,80,0,0,996,3,2412,2400,2413,3,17,-1
"2023",1,4778,3762,3762,7,30,7,806,0,0,1188,4,206,192,206,4,17,-1
"2024",1,83,61.8,61.8,41,30,7,100,0,0,1026,4,736,722,736,4,17,-1
"2025",1,0,0,0,30,34,7,1,0,0,2560,4,116,102,116,4,2,-1
"2026",1,2792.42,2345.63,2345.63,26,34,7,806,0,0,3078,4,1984,1973,1984,4,2,-1
"2027",1,2728,2455,2455,45,30,7,1,0,0,1777,4,1666,1651,1666,4,17,-1
"2028",1,0,0,0,30,34,7,806,0,0,2560,4,461,447,461,4,2,-1
"2029",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"2030",1,51,40.8,40.8,7,30,2,100,0,0,665,4,252,238,252,4,17,-1
"2031",1,2700,2077,2077,29,33,3,80,0,0,2611,3,2037,2024,2037,3,17,-1
"2032",1,3570,2945,2945,45,30,7,1,0,0,1773,4,1921,1910,1921,4,17,-1
"2033",1,0,0,0,1,29,6,4,5945,5945,1194,3,2959,2945,2960,3,10,-1
"2034",1,4169,3439,3439,45,30,7,1,0,0,1797,4,712,698,712,4,17,-1
"2035",2,3368,2742,2742,10,30,7,806,0,0,1686,4,225,211,225,4,17,-1
"2036",1,46672.8,41006.06,41006.06,36,34,7,806,0,0,2533,4,2453,2441,2454,4,9,-1
"2037",1,27.2,20.4,20.4,23,30,7,1,0,0,378,4,1290,1276,1290,4,17,-1
"2038",1,530,477,477,15,30,2,806,0,0,2961,4,650,636,650,4,17,-1
"2039",1,182.7,121.8,121.8,31,29,1,80,81.2,81.2,1399,3,2681,2669,2682,3,17,-1
"2040",1,1684,1347,1347,7,30,7,806,0,0,1670,4,281,267,281,4,17,-1
"2041",1,83600,44868,44868,29,33,3,80,0,0,151,3,2072,2059,2073,3,3,-1
"2042",-1,-1500,-1234,-1234,30,34,7,806,0,0,3078,4,293,279,293,4,2,-1
"2043",1,81319,65868.39,65868.39,30,34,7,806,0,0,2560,4,1084,1070,1084,4,2,-1
"2044",24,0,0,0,43,30,7,1,0,0,365,4,1433,1419,1433,4,17,-1
"2045",1,17663,15896.7,15896.7,29,29,3,80,0,0,592,3,2948,2934,2949,3,17,-1
"2046",1,0,3480.6,3480.6,1,27,6,3,-3480.6,-3480.6,494,1,857,843,857,1,17,-1
"2047",1,0,0,0,1,29,6,30,6110,6110,1200,3,2959,2945,2960,3,10,-1
"2048",8,58.8,42.8,42.8,7,30,7,100,0,0,218,4,665,651,665,4,17,-1
"2049",1,102528,90224.64,90224.64,36,34,7,806,0,0,2533,4,1010,996,1010,4,9,-1
"2050",1,3592.5,2788,2788,31,29,8,80,1682,1682,939,3,2041,2028,2041,3,17,-1
"2051",1,5935,4211,4211,31,29,4,80,3949,3949,1268,3,3121,3109,3122,3,17,-1
"2052",1,9296,7302,7302,7,30,2,806,0,0,198,4,252,238,252,4,17,-1
