,ï..creation_date,line_number,quantity,org_id,ITEM_KEY,invoice_date,Line.Net.Sales...Local,Line.Net.Sales,map_transactional,line_total_cost_functional,line_total_cost_corp,Line.Prime.Cost...Local,Line.Prime.Cost,corp_exch,map_corp_exch,functionalcurr,Line.Gross.Sales...Local,Line.Gross.Sales,Line.Total.Discount...Local,Line.Total.Discount,transactionalcurrency,standardpricelistcurr,dsn,CUSTOMER_KEY,service_type,invoice_number,ORDER_NUMBER,ORDER_TYPE_ID,SourceTable,ORDER_STATUS,Serial_Number,EM_KEY,Operational_Revenue,Operational_Revenue_Corp,Operational_Prime_Cost,Operational_Prime_Cost_corp,Operational_standard_cost,Operational_standard_cost_Corp,BMS.Project.Number,BMS.Order.Type.Code,Item.Number,Item.Description,User.Item.Type,BRAND_FRANCHISE_PRODUCT,ECC,ECC.Engine.Model,ECC.Engine.Range,SEGMENT_TYPE,Print.Part.Number,Long.Part.Number,Filtration.Prod.Class,Filtration.Prod.Group,Filtration.Prod.Family,PVC.Code,ECC.Code.Major,ECC.Code.Minor,SPC.Code.Major,SPC.Code.Interm,SPC.Code.Minor,Brand.Major,Brand.Minor,WPT.Major,WPT.Minor,VENDOR_ITEM.,PRICE_GROUP,Displacement.Liters,CUSTOMER_NAME,CUSTOMER_NUMBER,CUSTOMER_TYPE,POSTAL_CODE,STATE,COUNTRY,INTERNAL_CUSTOMER_FLAG,BMS.Receivable.Type.Code
583,1,1,-1,21,5364,1,-3493.71,-3493.71,315.68,-3142.77,-3142.77,-3142.77,-3142.77,1.0,1.0,2,-3142.77,-3142.77,0.0,0.0,2,2,3,3031,2,22926,112289,68,2,2,4241.5,-1,-3493.71,-3493.71,-3142.77,-3142.77,-3142.77,-3142.77,231905,1,2976,2900,1839,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2228,2985,27,632,48,3,1,27
15027,1,1,1,32,1327,33,2544.0,2544.0,0.0,2037.0,2037.0,2037.0,2037.0,1.0,1.0,2,0.0,0.0,-2037.0,-2037.0,2,2,4,850,2,2576,385560,82,2,2,4311.0,-1,2544.0,2544.0,2079.0,2079.0,2079.0,2079.0,13595,1,728,2769,936,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2899,817,6,1444,44,3,1,6
25275,1,1,1,39,3702,72,22423.0,22423.0,0.0,19107.37,19107.37,19107.37,19107.37,1.0,1.0,2,0.0,0.0,-19107.37,-19107.37,2,2,5,3332,2,98720,362897,70,2,2,4241.5,-1,22423.0,22423.0,19107.37,19107.37,19107.37,19107.37,21237,1,1917,1856,1134,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2277,3284,4,1092,24,3,1,4
2716,1,1,1,192,4881,2,11901.89,11901.89,315.68,8259.91,8259.91,8259.91,8259.91,1.0,1.0,2,8259.91,8259.91,0.0,0.0,2,2,13,452,2,5735,926078,77,2,2,4241.5,-1,11901.89,11901.89,8259.91,8259.91,8259.91,8259.91,50183,1,2641,2276,1402,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3143,422,27,143,62,3,1,27
5731,1,1,1,67,3587,11,15888.0,15888.0,315.68,13506.0,13506.0,13506.0,13506.0,1.0,1.0,2,13506.0,13506.0,0.0,0.0,2,2,7,3134,2,27268,3326,72,2,2,4241.5,-1,15888.0,15888.0,13506.0,13506.0,13506.0,13506.0,10043,1,1882,1283,828,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2435,3088,23,75,32,3,1,23
5750,1,10,1,44,2698,11,3104.23,3104.23,4527.0,2716.0,2716.0,2716.0,2716.0,1.0,1.0,2,4527.0,4527.0,1811.0,1811.0,2,2,5,1135,2,59518,340887,122,2,2,2120.0,-1,3104.23,3104.23,2716.0,2716.0,2716.0,2716.0,13595,1,1484,1220,1136,26,18,4,2,1,647,648,10,7,5,17,3,1,2,2,2,3,2,4,5,525,16,1,228,1099,27,1689,42,3,1,27
16667,1,1,-1,33,975,32,-49260.0,-49260.0,315.68,-43102.0,-43102.0,-43102.0,-43102.0,1.0,1.0,2,-43102.0,-43102.0,0.0,0.0,2,2,4,2498,2,2757,354594,45,2,2,4241.5,-1,-49260.0,-49260.0,-43102.0,-43102.0,-43102.0,-43102.0,581,1,556,378,225,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,945,2456,6,429,57,3,1,6
14638,1,1,1,70,3340,44,21502.0,21502.0,315.68,18921.76,18921.76,18921.76,18921.76,1.0,1.0,2,18921.76,18921.76,0.0,0.0,2,2,8,2515,2,29854,1002369,73,2,2,4241.5,-1,21502.0,21502.0,18921.76,18921.76,18921.76,18921.76,69337,1,1791,1195,764,26,1,4,2,1,734,736,10,7,5,16,1,1,11,15,14,3,2,4,5,406,16,1,901,2473,21,416,8,3,1,21
28978,1,13,1,135,1421,55,1754.0,1754.0,0.0,1912.0,1912.0,1912.0,1912.0,1.0,1.0,2,0.0,0.0,-1912.0,-1912.0,2,2,12,2595,2,70665,20759,89,2,2,4601.0,-1,1754.0,1754.0,1912.0,1912.0,1912.0,1912.0,13595,1,789,1839,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1684,2553,30,1550,7,3,1,30
28263,1,5,1,151,531,71,32.0,32.0,43.57,24.0,24.0,24.0,24.0,1.0,1.0,2,43.57,43.57,19.57,19.57,2,2,12,4404,2,7049,138105,129,2,2,4241.5,-1,32.0,32.0,24.0,24.0,24.0,24.0,13595,1,314,2909,1210,26,18,4,2,1,41,40,10,7,5,15,3,1,14,2,2,3,2,4,5,42,22,1,3120,4352,5,591,14,3,1,5
27736,1,17,0,116,2886,58,0.0,0.0,4765.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,11,1153,2,79,305463,88,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,1535,1469,1336,26,18,4,2,1,689,690,10,7,5,17,3,1,11,15,14,3,2,4,5,567,16,1,176,1117,27,170,3,3,1,27
2899,1,3,-1,12,878,2,-114491.19,-114491.19,315.68,-103042.07,-103042.07,-103042.07,-103042.07,1.0,1.0,2,-103042.07,-103042.07,0.0,0.0,2,2,2,2022,2,11404,9861,67,2,2,4241.5,-1,-114491.19,-114491.19,-103042.07,-103042.07,-103042.07,-103042.07,56591,1,495,300,183,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1253,1978,5,679,11,3,1,5
14957,1,1,1,47,4102,40,82.0,82.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,6,4465,1,70426,20628,84,1,1,4241.5,-1,82.0,82.0,0.0,0.0,0.0,0.0,13595,1,2175,1745,1080,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1983,4414,21,1259,7,3,1,21
6943,1,1,1,208,1406,15,10906.0,8419.671119,315.68,1016.5,784.7602870000001,1016.5,784.7602870000001,0.772021925,0.772021925,1,1016.5,784.7602870000001,0.0,0.0,1,1,15,3492,2,46874,1261051,55,2,2,4241.5,-1,10906.0,8419.671119,1016.5,784.7602870000001,1016.5,784.7602870000001,54978,1,775,542,319,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,4108,3444,3,578,1,1,1,3
1725,1,1,1,148,4128,23,89.0,89.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,12,752,1,3981,2411267,129,1,1,4241.5,-1,89.0,89.0,0.0,0.0,0.0,0.0,13595,1,2178,2711,1077,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3214,719,6,194,20,3,1,6
14079,1,1,1,70,3957,26,-149885.0,-149885.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,8,3297,1,25300,998751,73,1,1,4241.5,-1,-149885.0,-149885.0,0.0,0.0,0.0,0.0,13595,1,2071,1579,997,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2529,3248,27,21,38,3,1,27
8173,1,4,1,12,4754,17,17914.02,17914.02,315.68,15402.24,15402.24,15402.24,15402.24,1.0,1.0,2,15402.24,15402.24,0.0,0.0,2,2,2,2943,2,11856,7323,111,2,2,4241.5,-1,17914.02,17914.02,15402.24,15402.24,15402.24,15402.24,56628,1,2606,2381,1506,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2106,2898,27,930,11,3,1,27
12814,1,3,1,192,4573,29,2216.63,2216.63,315.68,1671.34,1671.34,1671.34,1671.34,1.0,1.0,2,1671.34,1671.34,0.0,0.0,2,2,13,508,2,9736,929775,77,2,2,4241.5,-1,2216.63,2216.63,1671.34,1671.34,1671.34,1671.34,49327,1,2537,2276,1402,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1522,477,27,196,62,3,1,27
24302,1,7,1,12,470,61,6910.0,6910.0,0.0,6700.0,6700.0,6700.0,6700.0,1.0,1.0,2,0.0,0.0,-6700.0,-6700.0,2,2,2,1839,2,12707,10557,95,2,2,4345.0,-1,6910.0,6910.0,6700.0,6700.0,6700.0,6700.0,13595,1,282,2160,1406,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1059,1799,15,1205,56,3,2,15
15326,1,2,1,216,4976,49,0.0,0.0,315.68,6817.91,5145.980829,6817.91,5145.980829,0.754773945,0.754773945,1,6817.91,5145.980829,0.0,0.0,1,1,15,3488,2,39587,17505,30,2,2,4241.5,-1,0.0,0.0,6817.91,5145.980829,6817.91,5145.980829,55516,1,2705,2493,1597,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,576,3440,3,1599,6,1,1,3
19125,1,5,1,39,2683,64,3570.0,3570.0,4908.0,2945.0,2945.0,2945.0,2945.0,1.0,1.0,2,4908.0,4908.0,1963.0,1963.0,2,2,5,773,2,98165,364945,122,2,2,502.0,-1,3570.0,3570.0,2945.0,2945.0,2945.0,2945.0,13595,1,1483,1235,1136,26,18,4,2,1,646,647,10,7,5,17,3,1,2,2,2,3,2,4,5,524,16,1,3083,740,21,1739,24,3,1,21
3332,1,3,1,47,1074,3,54.67,54.67,78.1,42.6,42.6,42.6,42.6,1.0,1.0,2,78.1,78.1,35.5,35.5,2,2,6,58,2,69947,20352,84,2,2,4241.5,-1,54.67,54.67,42.6,42.6,42.6,42.6,13595,1,606,1497,1210,26,18,4,2,1,174,173,10,7,5,15,3,1,14,2,2,3,2,4,5,133,22,1,265,28,27,1406,7,3,1,27
7346,1,3,1,97,4601,16,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,9,1051,2,312,286,74,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,109746,1,2540,2989,1417,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2374,1015,7,159,48,3,1,7
25131,1,2,1,70,1255,69,40.7,40.7,53.4,30.0,30.0,30.0,30.0,1.0,1.0,2,53.4,53.4,23.4,23.4,2,2,8,2515,2,36922,1007649,8,2,2,4241.5,-1,40.7,40.7,30.0,30.0,30.0,30.0,13595,1,689,1937,1210,26,18,4,2,1,239,238,10,7,5,15,3,1,14,2,2,3,2,4,5,185,22,1,901,2473,21,416,8,3,1,21
12648,1,3,1,175,4693,52,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,12,1432,2,1369,252094,76,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,6995,1,2567,2350,1473,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2575,1394,6,1708,26,3,1,6
12314,1,4,1,42,2624,35,83.83,83.83,131.31,73.77,73.77,73.77,73.77,1.0,1.0,2,131.31,131.31,57.54,57.54,2,2,5,1681,2,41772,324658,122,2,2,4241.5,-1,83.83,83.83,73.77,73.77,73.77,73.77,13595,1,1463,2099,1210,26,16,4,2,1,629,630,10,7,5,15,6,1,11,15,14,3,2,4,5,508,22,1,3714,1641,4,1629,42,3,1,4
16008,1,1,1,12,4098,39,182.78,182.78,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,2,638,1,12376,10386,95,1,1,4241.5,-1,182.78,182.78,0.0,0.0,0.0,0.0,13595,1,2175,1745,1080,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1080,605,15,224,48,3,2,15
18215,1,1,-1,35,5092,39,-353052.0,-353052.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,4,2910,2,6904,2636943,45,2,2,84.0,1388377631,-353052.0,-353052.0,0.0,0.0,0.0,0.0,13595,1,2795,1533,895,4,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,11,1,2826,2865,20,897,57,3,1,20
22865,1,1,-1,29,4361,53,-15593.0,-15593.0,315.68,-13283.0,-13283.0,-13283.0,-13283.0,1.0,1.0,2,-13283.0,-13283.0,0.0,0.0,2,2,4,2848,2,10083,706457,45,2,2,4241.5,-1,-15593.0,-15593.0,-13283.0,-13283.0,-13283.0,-13283.0,13595,1,2378,2070,1283,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,945,2806,6,897,57,3,1,6
10016,1,1,1,12,2779,52,4169.0,4169.0,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,2,300,2,12683,10541,119,2,2,7050.0,-1,4169.0,4169.0,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1136,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,6,1,3529,272,5,683,11,3,1,5
6515,1,1,1,156,4096,12,2960.0,2960.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,12,836,1,3698,195665,41,1,1,4241.5,-1,2960.0,2960.0,0.0,0.0,0.0,0.0,13595,1,2174,1449,1077,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1080,803,15,224,48,3,2,15
7472,1,2,1,204,2864,16,3221.91,3221.91,4218.0,2868.0,2868.0,2868.0,2868.0,1.0,1.0,2,4218.0,4218.0,1350.0,1350.0,2,2,13,626,2,40211,266292,90,2,2,4908.0,-1,3221.91,3221.91,2868.0,2868.0,2868.0,2868.0,13595,1,1528,2791,1136,26,18,4,2,1,682,683,10,7,5,17,3,1,11,15,14,3,2,4,5,560,16,1,2226,593,5,631,48,3,1,5
29207,1,3,3,162,1227,70,267.99,267.99,89.33,147.6,147.6,147.6,147.6,1.0,1.0,2,267.99,267.99,120.39,120.39,2,2,12,1356,2,8031,2093142,89,2,2,4241.5,-1,267.99,267.99,147.6,147.6,147.6,147.6,13595,1,682,1939,1210,26,18,4,2,1,232,231,10,7,5,15,3,1,14,16,2,3,2,4,5,178,22,1,2063,1318,3,79,48,3,1,3
6751,1,2,1,156,4897,15,1500.0,1500.0,315.68,6416.0,6416.0,6416.0,6416.0,1.0,1.0,2,6416.0,6416.0,0.0,0.0,2,2,12,4212,2,3790,195700,76,2,2,7269.0,-1,1500.0,1500.0,6416.0,6416.0,6416.0,6416.0,13595,1,2644,2989,1871,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1537,4158,3,706,27,3,1,3
24225,1,1,1,160,4767,77,9528.15,9528.15,315.68,7296.32,7296.32,7296.32,7296.32,1.0,1.0,2,7296.32,7296.32,0.0,0.0,2,2,12,2080,2,1375,314912,76,2,2,4241.5,-1,9528.15,9528.15,7296.32,7296.32,7296.32,7296.32,9367,1,2615,2388,1515,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,749,2036,3,2014,9,3,1,3
2259,1,6,1,44,2709,25,2584.42,2584.42,4092.0,2455.0,2455.0,2455.0,2455.0,1.0,1.0,2,4092.0,4092.0,1637.0,1637.0,2,2,5,1135,2,58751,340881,122,2,2,3930.0,-1,2584.42,2584.42,2455.0,2455.0,2455.0,2455.0,13595,1,1485,1207,1136,26,18,4,2,1,648,649,10,7,5,17,3,1,2,2,2,3,2,4,5,526,16,1,228,1099,27,1689,42,3,1,27
15,1,3,1,68,5435,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,7,275,2,8682,1943,7,2,2,8515.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,3027,3024,1502,27,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1614,246,27,1385,59,3,1,27
18538,1,50,1,83,1330,28,2311.36,2311.36,3390.0,1871.0,1871.0,1871.0,1871.0,1.0,1.0,2,3390.0,3390.0,1519.0,1519.0,2,2,8,3807,2,25111,1104987,8,2,2,5588.0,-1,2311.36,2311.36,1871.0,1871.0,1871.0,1871.0,13595,1,731,507,1416,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,561,3755,21,1023,5,3,1,21
21707,1,2,1,12,3722,68,25664.08,25664.08,315.68,22457.68,22457.68,22457.68,22457.68,1.0,1.0,2,22457.68,22457.68,0.0,0.0,2,2,2,633,2,13234,9160,67,2,2,4241.5,-1,25664.08,25664.08,22457.68,22457.68,22457.68,22457.68,56791,1,1924,1334,863,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,4262,600,23,1615,12,3,1,23
18025,1,37,0,116,2886,34,0.0,0.0,4765.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,11,1153,2,98249,303176,88,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,1535,1469,1336,26,18,4,2,1,689,690,10,7,5,17,3,1,11,15,14,3,2,4,5,567,16,1,176,1117,27,170,3,3,1,27
4157,1,10,1,27,1768,6,3500.0,3500.0,0.0,-295.0,-295.0,-295.0,-295.0,1.0,1.0,2,0.0,0.0,295.0,295.0,2,2,4,2402,2,1516,345713,82,2,2,4017.0,-1,3500.0,3500.0,-295.0,-295.0,-295.0,-295.0,13595,1,1039,1415,936,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2370,2359,6,1723,57,3,1,6
11865,1,2,1,151,389,29,8071.0,8071.0,315.68,7275.0,7275.0,7275.0,7275.0,1.0,1.0,2,7275.0,7275.0,0.0,0.0,2,2,12,761,2,5678,140695,89,2,2,5228.0,-1,8071.0,8071.0,7578.0,7578.0,7578.0,7578.0,13595,1,236,135,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3039,728,6,2150,28,3,1,6
5730,1,1,1,151,4505,11,16984.06,16984.06,315.68,14613.98,14613.98,14613.98,14613.98,1.0,1.0,2,14613.98,14613.98,0.0,0.0,2,2,12,2248,2,4479,139466,76,2,2,4241.5,-1,16984.06,16984.06,14613.98,14613.98,14613.98,14613.98,2266,1,2499,2271,1414,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2849,2204,3,562,16,3,1,3
6763,1,1,1,192,4842,15,5001.92,5001.92,315.68,4151.59,4151.59,4151.59,4151.59,1.0,1.0,2,4151.59,4151.59,0.0,0.0,2,2,13,2861,2,7493,927734,77,2,2,4241.5,-1,5001.92,5001.92,4151.59,4151.59,4151.59,4151.59,49983,1,2633,2276,1402,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,545,2817,27,143,62,3,1,27
12239,1,1,1,47,829,35,2018.0,2018.0,0.0,1614.0,1614.0,1614.0,1614.0,1.0,1.0,2,0.0,0.0,-1614.0,-1614.0,2,2,6,4715,2,70211,20513,84,2,2,4490.0,-1,2018.0,2018.0,0.0,0.0,0.0,0.0,13595,1,464,1839,1408,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,603,4662,21,203,19,3,1,21
25860,1,1,1,183,3962,63,-8453.0,-8453.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,12,1746,1,2984,234284,76,1,1,4241.5,-1,-8453.0,-8453.0,0.0,0.0,0.0,0.0,13595,1,2071,1540,1845,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2205,1706,6,1573,48,3,1,6
28806,1,1,1,152,545,57,11.04,11.04,12.32,6.98,6.98,6.98,6.98,1.0,1.0,2,12.32,12.32,5.34,5.34,2,2,12,2940,2,39779,1134538,89,2,2,4241.5,-1,11.04,11.04,6.98,6.98,6.98,6.98,13595,1,323,1722,1363,26,12,4,2,1,50,49,10,7,5,14,13,8,41,18,2,3,2,4,5,50,22,1,1621,2895,6,2189,54,3,1,6
26243,1,1,1,27,4100,62,85.0,85.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,4,2952,1,9121,351577,82,1,1,4241.5,-1,85.0,85.0,0.0,0.0,0.0,0.0,13595,1,2175,1488,1077,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1019,2907,6,1759,57,3,1,6
29012,1,8,5,135,231,73,42.4,42.4,315.68,32.75,32.75,32.75,32.75,1.0,1.0,2,32.75,32.75,0.0,0.0,2,2,12,2595,2,70875,20921,89,2,2,4241.5,-1,42.4,42.4,32.75,32.75,32.75,32.75,13595,1,115,2981,1363,29,30,4,2,1,307,306,10,7,5,13,14,10,2,2,2,3,2,4,7,406,22,11,1684,2553,30,1550,7,3,1,30
8269,57,1,1,152,4119,17,0.0,0.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,12,3424,1,30368,1124794,89,1,1,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,2177,2843,1077,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,383,3376,6,1446,9,3,1,6
7825,1,177,0,83,706,16,0.0,0.0,36.31,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,8,3807,2,22293,1104956,8,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,393,2933,1363,26,18,4,2,1,93,92,10,7,5,15,3,1,14,2,2,3,2,4,5,87,22,1,561,3755,21,1023,5,3,1,21
22414,1,2,1,151,5416,71,5795.0,5795.0,315.68,4637.04,4637.04,4637.04,4637.04,1.0,1.0,2,4637.04,4637.04,0.0,0.0,2,2,12,1256,2,7011,139125,76,2,2,4241.5,-1,5795.0,5795.0,4637.04,4637.04,4637.04,4637.04,5605,1,3010,2989,1871,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1436,1219,3,325,16,3,1,3
3115,1,1,1,11,835,3,2018.0,2018.0,2690.0,1614.0,1614.0,1614.0,1614.0,1.0,1.0,2,2690.0,2690.0,1076.0,1076.0,2,2,2,211,2,16810,207154,2,2,2,4241.5,-1,2018.0,2018.0,1614.0,1614.0,1614.0,1614.0,13595,1,467,1830,1362,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3419,181,5,1045,11,3,1,5
25294,1,4,2,80,659,76,71.9,71.9,35.24,39.6,39.6,39.6,39.6,1.0,1.0,2,70.48,70.48,30.88,30.88,2,2,8,4101,2,58176,370631,8,2,2,4241.5,-1,71.9,71.9,39.6,39.6,39.6,39.6,13595,1,378,1697,1363,26,18,4,2,1,76,75,10,7,5,15,3,1,14,2,2,3,2,4,5,74,22,1,1713,4049,7,1392,41,3,1,7
25631,1,1,1,151,1493,61,4046.0,4046.0,315.68,2668.0,2668.0,2668.0,2668.0,1.0,1.0,2,2668.0,2668.0,0.0,0.0,2,2,12,2268,2,6930,142813,89,2,2,6574.0,-1,4046.0,4046.0,2751.0,2751.0,2751.0,2751.0,13595,1,845,599,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2476,2224,6,355,16,3,1,6
724,1,1,-1,99,4434,9,0.0,0.0,315.68,-2551.45,-1982.6326829999998,-2551.45,-1982.6326829999998,0.777061155,0.777061155,1,-2551.45,-1982.6326829999998,0.0,0.0,1,1,10,1557,2,5248,1029,35,2,2,4241.5,-1,0.0,0.0,-2551.45,-1982.6326829999998,-2551.45,-1982.6326829999998,11709,1,2441,2186,1343,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1827,1519,20,816,45,1,1,20
10232,1,1,1,117,5354,26,4310.46,4310.46,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,11,3421,1,5578,343148,75,1,1,4241.5,-1,4310.46,4310.46,0.0,0.0,0.0,0.0,13595,1,2974,2895,1837,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2928,3373,27,1488,19,3,1,27
23859,1,1,1,151,1329,66,3465.0,3465.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,12,4294,2,8108,143043,89,2,2,7392.0,-1,3465.0,3465.0,0.0,0.0,0.0,0.0,13595,1,730,508,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3954,4240,6,118,28,3,1,6
20772,1,6,3,178,1997,58,56.25,56.25,27.23,45.0,45.0,45.0,45.0,1.0,1.0,2,81.69,81.69,36.69,36.69,2,2,12,2084,2,3098,261419,89,2,2,4241.5,-1,56.25,56.25,45.0,45.0,45.0,45.0,13595,1,1190,1483,1210,26,18,4,2,1,387,388,10,7,5,15,3,1,14,2,2,3,2,4,5,285,22,1,1555,2040,9,927,26,3,1,9
12825,1,1,1,54,1771,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,6,2852,2,59097,1558146,6,2,2,1324.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,1041,1839,1362,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1073,2810,16,1342,56,3,2,16
12274,1,1,1,146,2482,47,2368.51,2368.51,3277.0,1966.0,1966.0,1966.0,1966.0,1.0,1.0,2,3277.0,3277.0,1311.0,1311.0,2,2,12,772,2,3539,180277,129,2,2,1625.0,-1,2368.51,2368.51,1966.0,1966.0,1966.0,1966.0,13595,1,1418,2629,1134,26,18,4,2,1,590,591,10,7,5,17,3,1,2,2,2,3,2,4,5,471,16,1,1099,739,6,1011,3,3,1,6
26854,1,1,1,87,4116,57,100.0,100.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,8,3799,1,22925,315739,8,1,1,4241.5,-1,100.0,100.0,0.0,0.0,0.0,0.0,13595,1,2177,1747,1082,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,4188,3747,5,879,38,3,1,5
